0-16420 press up
15900 steer -65536
15910 steer -65536
15920 steer -65536
15930 steer -65536
15940 steer -65536
15950 steer -65536
15960 steer -65536
15970 steer -65536
15980 steer -65536
15990 steer -65536
16000 steer -65536
16010 steer -65536
16020 steer -65536
16030 steer -51493
16040 steer -51493
16050 steer -16990
16060 steer -6518
16070 steer 0
16080 steer 2476
16090 steer 2476
16100 steer 24845
16110 steer 33888
16120 steer 48404
16130 steer 65536
16140 steer 65536
16150 steer 65536
16160 steer 65536
16170 steer 65536
16180 steer 65536
16190 steer 65536
16200 steer 65536
16210 steer 65536
16220 steer 65536
16230 steer 65536
16240 steer 65536
16250 steer 65536
16260 steer 65536
16270 steer 65536
16280 steer 65536
16290 steer 65536
16300 steer 65536
16310 steer 65536
16320 steer 65536
16330 steer 65536
16340 steer 65536
16350 steer 65536
16360 steer 65536
16370 steer 65536
16380 steer 65536
16390 steer 65536
16400 steer 65536
16410 steer 65536
16420 steer 65536
16430 steer 65536
16440 steer 65536
16450 steer 65536
16460 steer 65536
16470 steer 65536
16480 steer 65536
16490 steer 65536
16500 steer 65536
16510 steer 65536
16520 steer 65536
16530 steer 65536
16540 steer 65536
16550 steer 65536
16560 steer 65536
16570 steer 65536
16580 steer 65536
16590 steer 65536
16600 steer 65536
16610 steer 65536
16620 steer 65536
16630 steer 65536
16640 steer 65536
16650 steer 65536
16660 steer 65536
16670 steer 65536
16680 steer 65536
16690 steer 65536
16700 steer 65536
16710 steer 65536
16720 steer 65536
16730 steer 65536
16740 steer 65536
16750 steer 65536
16760 steer 65536
16770 steer 65536
16780 steer 65536
16790 steer 65536
16800 steer 65536
16810 steer 65536
16820 steer 65536
16830 steer 65536
16840 steer 65536
16850 steer 65536
16860 steer 65536
16870 steer 65536
16880 steer 65536
16890 steer 65536
16900 steer 65536
16910 steer 65536
16920 steer 65536
16930 steer 65536
16940 steer 65536
16950 steer 65536
16960 steer 65536
16970 steer 65536
16980 steer 65536
16990 steer 65536
17000 steer 65536
17010 steer 65536
17020 steer 65536
17030 steer 65536
17040 steer 65536
17050 steer 65536
17060 steer 65536
17070 steer 65536
17080 steer 65536
17090 steer 65536
17100 steer 65536
17110 steer 65536
17120 steer 65536
17130 steer 65536
17140 steer 65536
17150 steer 65536
17160 steer 65536
17170 steer 65536
17180 steer 65536
17190 steer 65536
17200 steer 65536
17210 steer 65536
17220 steer 65536
17230 steer 65536
17240 steer 65536
17250 steer 65536
17260 steer 65536
17270 steer 65536
17280 steer 65536
17290 steer 65536
17300 steer 65536
17310 steer 65536
17320 steer 65536
17330 steer 65536
17340 steer 65536
17350 steer 65536
17360 steer 65536
17370 steer 65536
17380 steer 65536
17390 steer 65536
17400 steer 65536
17410 steer 65536
17420 steer 65536
17430 steer 65536
17440 steer 65536
17450 steer 65536
17460 steer 65536
17470 steer 65536
17480 steer 65536
17490 steer 65536
17500 steer 65536
17510 steer 65536
17520 steer 65536
17530 steer 65536
17540 steer 65536
17550 steer 65536
17560 steer 65536
17570 steer 65536
17580 steer 65536
17590 steer 65536
17600 steer 65536
17610 steer 65536
17620 steer 65536
17630 steer 65536
17640 steer 65536
17650 steer 65536
17660 steer 65536
17670 steer 65536
17680 steer 65536
17690 steer 65536
17700 steer 65536
17710 steer 65536
17720 steer 65536
17730 steer 65536
17740 steer 65536
17750 steer 65536
17760 steer 65536
17770 steer 65536
17780 steer 65536
17790 steer 65536
17800 steer 65536
17810 steer 65536
17820 steer 65536
17830 steer 65536
17840 steer 65536
17850 steer 65536
17860 steer 65536
17870 steer 65536
17880 steer 65536
17890 steer 65536
17900 steer 65536
17910 steer 65536
17920 steer 65536
17930 steer 65536
17940 steer 65536
17950 steer 65536
17960 steer 65536
17970 steer 65536
17980 steer 65536
17990 steer 65536
18000 steer 65536
18010 steer 65536
18020 steer 65536
18030 steer 65536
18040 steer 65536
18050 steer 65536
18060 steer 65536
18070 steer 65536
18080 steer 65536
18090 steer 65536
18100 steer 65536
18110 steer 65536
18120 steer 65536
18130 steer 65536
18140 steer 65536
18150 steer 65536
18160 steer 65536
18170 steer 65536
18180 steer 65536
18190 steer 65536
18200 steer 65536
18210 steer 65536
18220 steer 65536
18230 steer 65536
18240 steer 65536
18250 steer 65536
18260 steer 65536
18270 steer 65536
18280 steer 65536
18290 steer 65536
18300 steer 65536
18310 steer 65536
18320 steer 65536
18330 steer 65536
18340 steer 65536
18350 steer 65536
18360 steer 65536
18370 steer 65536
18380 steer 65536
18390 steer 65536
18400 steer 65536
18410 steer 65536
18420 steer 65536
18430 steer 65536
18440 steer 65536
18450 steer 65536
18460 steer 65536
18470 steer 65536
18480 steer 65536
18490 steer 65536
18500 steer 65536
18510 steer 65536
18520 steer 65536
18530 steer 65536
18540 steer 65536
18550 steer 65536
18560 steer 65536
18570 steer 65536
18580 steer 65536
18590 steer 65536
18600 steer 65536
18610 steer 65536
18620 steer 65536
18630 steer 65536
18640 steer 65536
18650 steer 65536
18660 steer 65536
18670 steer 65536
18680 steer 65536
18690 steer 65536
18700 steer 65536
18710 steer 65536
18720 steer 65536
18730 steer 65536
18740 steer 65536
18750 steer 65536
18760 steer 65536
18770 steer 65536
18780 steer 65536
18790 steer 65536
18800 steer 65536
18810 steer 65536
18820 steer 65536
18830 steer 65536
18840 steer 65536
18850 steer 65536
18860 steer 65536
18870 steer 65536
18880 steer 65536
18890 steer 65536
18900 steer 65536
18910 steer 65536
18920 steer 65536
18930 steer 65536
18940 steer 65536
18950 steer 65536
18960 steer 65536
18970 steer 65536
18980 steer 65536
18990 steer 65536
19000 steer 65536
19010 steer 65536
19020 steer 65536
19030 steer 65536
19040 steer 65536
19050 steer 65536
19060 steer 65536
19070 steer 65536
19080 steer 65536
19090 steer 65536
19100 steer 65536
19110 steer 65536
19120 steer 65536
19130 steer 65536
19140 steer 65536
19150 steer 65536
19160 steer 65536
19170 steer 65536
19180 steer 65536
19190 steer 65536
19200 steer 65536
19210 steer 65536
19220 steer 65536
19230 steer 65536
19240 steer 65536
19250 steer 65536
19260 steer 65536
19270 steer 65536
19280 steer 65536
19290 steer 65536
19300 steer 65536
19310 steer 65536
19320 steer 65536
19330 steer 65536
19340 steer 65536
19350 steer 65536
19360 steer 65536
19370 steer 65536
19380 steer 65536
19390 steer 65536
19400 steer 65536
19410 steer 65536
19420 steer 65536
19430 steer 65536
19440 steer 65536
19450 steer 65536
19460 steer 65536
19470 steer 65536
19480 steer 65536
19490 steer 65536
19500 steer 65536
19510 steer 65536
19520 steer 65536
19530 steer 65536
19540 steer 65536
19550 steer 65536
19560 steer 65536
19570 steer 65536
19580 steer 65536
19590 steer 65536
19600 steer 65536
19610 steer 65536
19620 steer 65536
19630 steer 65536
19640 steer 65536
19650 steer 65536
19660 steer 65536
19670 steer 65536
19680 steer 65536
19690 steer 65536
19700 steer 65536
19710 steer 65536
19720 steer 65536
19730 steer 65536
19740 steer 65536
19750 steer 61731
19760 steer 56257
19770 steer 49117
19780 steer 49117
19790 steer 34601
19800 steer 34601
19810 steer 20323
19820 steer 12709
19830 steer 2714
19840 steer 0
19850 steer 0
19860 steer 0
19870 steer 0
19880 steer 0
19890 steer 0
19900 steer 0
19910 steer 0
19920 steer 0
19930 steer 0
19940 steer 0
19950 steer 0
19960 steer 0
19970 steer -4614
19980 steer -8898
19990 steer -12467
20000 steer -15561
20010 steer -17941
20020 steer -24365
20030 steer -34361
20040 steer -34361
20050 steer -38168
20060 steer -37217
20070 steer -46973
20080 steer -49115
20090 steer -53397
20100 steer -56253
20110 steer -56253
20120 steer -55540
20130 steer -56729
20140 steer -58158
20150 steer -58158
20160 steer -58158
20170 steer -58158
20180 steer -32694
20190 steer -32694
20200 steer -19605
20210 steer 0
20220 steer 0
20230 steer 0
20240 steer 0
20250 steer 0
20260 steer 0
20270 steer 0
20280 steer 0
20290 steer 0
20300 steer 0
20310 steer -4614
20320 steer -11754
20330 steer -15561
20340 steer -15561
20350 steer -15561
20360 steer -14847
20370 steer -13418
20380 steer -13418
20390 steer -14134
20400 steer -14134
20410 steer -14134
20420 steer -14134
20430 steer -14134
20440 steer -14134
20450 steer -14134
20460 steer -14134
20470 steer -14134
20480 steer -17941
20490 steer -17941
20500 steer -23652
20510 steer -23414
20520 steer -27934
20530 steer -37455
20540 steer -45306
20550 steer -52922
20560 steer -53873
20570 steer -55064
20580 steer -57204
20590 steer -56253
20600 steer -58871
20610 steer -58871
20620 steer -58871
20630 steer -58871
20640 steer -59346
20650 steer -45544
20660 steer -35788
20670 steer -4376
20680 steer 0
20690 steer 0
20700 steer 0
20710 steer 0
20720 steer 0
20730 steer 0
20740 steer 0
20750 steer 0
20760 steer 0
20770 steer 0
20780 steer 0
20790 steer 0
20800 steer 0
20810 steer 0
20820 steer 0
20830 steer 0
20840 steer -7707
20850 steer -15323
20860 steer -17465
20870 steer -18178
20880 steer -21272
20890 steer -24128
20900 steer -21272
20910 steer -21985
20920 steer -23414
20930 steer -23414
20940 steer -23414
20950 steer -23414
20960 steer -23414
20970 steer -23414
20980 steer -23176
20990 steer -3187
21000 steer 0
21010 steer 0
21020 steer 0
21030 steer 0
21040 steer 0
21050 steer 0
21060 steer 0
21070 steer 0
21080 steer 0
21090 steer -10325
21100 steer -17941
21110 steer -20796
21120 steer -21034
21130 steer -21034
21140 steer -29363
21150 steer -34599
21160 steer -34599
21170 steer -32694
21180 steer -31266
21190 steer -31266
21200 steer -31266
21210 steer -31266
21220 steer -23176
21230 steer -18416
21240 steer 0
21250 steer 0
21260 steer 811
21270 steer 1525
21280 steer 1525
21290 steer 0
21300 steer 0
21310 steer 0
21320 steer 0
21330 steer -4376
21340 steer -15085
21350 steer -16750
21360 steer -16750
21370 steer -18892
21380 steer -22223
21390 steer -24365
21400 steer -21510
21410 steer -21510
21420 steer -26508
21430 steer -27221
21440 steer -26983
21450 steer -28410
21460 steer -27697
21470 steer -27697
21480 steer -28410
21490 steer -29126
21500 steer -29126
21510 steer -29126
21520 steer -16990
21530 steer -14372
21540 steer -1996
21550 steer 0
21560 steer 0
21570 steer -1996
21580 steer -1996
21590 steer -3425
21600 steer -7231
21610 steer -16274
21620 steer -17465
21630 steer -17465
21640 steer -21034
21650 steer -24365
21660 steer -23414
21670 steer -23414
21680 steer -23414
21690 steer -23414
21700 steer -23414
21710 steer -23414
21720 steer -23414
21730 steer -807
21740 steer 0
21750 steer 0
21760 steer 0
21770 steer 0
21780 steer 0
21790 steer 0
21800 steer 0
21810 steer 0
21820 steer 0
21830 steer 0
21840 steer 0
21850 steer 0
21860 steer 0
21870 steer 0
21880 steer 0
21890 steer 0
21900 steer 0
21910 steer 0
21920 steer 0
21930 steer 0
21940 steer 0
21950 steer 0
21960 steer 0
21970 steer 0
21980 steer 0
21990 steer 0
22000 steer 0
22010 steer 0
22020 steer 0
22030 steer 0
22040 steer 0
22050 steer 0
22060 steer 0
22070 steer 0
22080 steer 1287
22090 steer 2476
22100 steer 2476
22110 steer 3429
22120 steer 3429
22130 steer 7474
22140 steer 7474
22150 steer 14136
22160 steer 14136
22170 steer 16754
22180 steer 21514
22190 steer 22703
22200 steer 27225
22210 steer 31270
22220 steer 33888
22230 steer 34363
22240 steer 36981
22250 steer 37932
22260 steer 36744
22270 steer 41741
22280 steer 45548
22290 steer 62444
22300 steer 62444
22310 steer 65536
22320 steer 65536
22330 steer 65536
22340 steer 65536
22350 steer 65536
22360 steer 65536
22370 steer 65536
22380 steer 65536
22390 steer 65536
22400 steer 65536
22410 steer 65536
22420 steer 65536
22430 steer 65536
22440 steer 65536
22450 steer 65536
22460 steer 65536
22470 steer 65536
22480 steer 65536
22490 steer 65536
22500 steer 65536
22510 steer 65536
22520 steer 65536
22530 steer 65536
22540 steer 65536
22550 steer 65536
22560 steer 65536
22570 steer 65536
22580 steer 65536
22590 steer 65536
22600 steer 65536
22610 steer 65536
22620 steer 65536
22630 steer 65536
22640 steer 65536
22650 steer 65536
22660 steer 65536
22670 steer 65536
22680 steer 65536
22690 steer 65536
22700 steer 65536
22710 steer 65536
22720 steer 65536
22730 steer 65536
22740 steer 65536
22750 steer 65536
22760 steer 65536
22770 steer 65536
22780 steer 65536
22790 steer 65536
22800 steer 65536
22810 steer 65536
22820 steer 65536
22830 steer 65536
22840 steer 65536
22850 steer 65536
22860 steer 65536
22870 steer 65536
22880 steer 65536
22890 steer 65536
22900 steer 65536
22910 steer 65536
22920 steer 65536
22930 steer 65536
22940 steer 65536
22950 steer 65536
22960 steer 65536
22970 steer 65536
22980 steer 65536
22990 steer 65536
23000 steer 65536
23010 steer 65536
23020 steer 65536
23030 steer 65536
23040 steer 65536
23050 steer 65536
23060 steer 65536
23070 steer 65536
23080 steer 65536
23090 steer 65536
23100 steer 65536
23110 steer 65536
23120 steer 65536
23130 steer 65536
23140 steer 65536
23150 steer 65536
23160 steer 65536
23170 steer 65536
23180 steer 65536
23190 steer 65536
23200 steer 65536
23210 steer 65536
23220 steer 65536
23230 steer 65536
23240 steer 65536
23250 steer 65536
23260 steer 65536
23270 steer 65536
23280 steer 65536
23290 steer 65536
23300 steer 65536
23310 steer 65536
23320 steer 65536
23330 steer 65536
23340 steer 65536
23350 steer 65536
23360 steer 65536
23370 steer 65536
23380 steer 65536
23390 steer 65536
23400 steer 65536
23410 steer 65536
23420 steer 65536
23430 steer 65536
23440 steer 65536
23450 steer 65536
23460 steer 65536
23470 steer 65536
23480 steer 65536
23490 steer 65536
23500 steer 65536
23510 steer 65536
23520 steer 65536
23530 steer 65536
23540 steer 65536
23550 steer 65536
23560 steer 65536
23570 steer 65536
23580 steer 65536
23590 steer 65536
23600 steer 65536
23610 steer 65536
23620 steer 65536
23630 steer 65536
23640 steer 65536
23650 steer 65536
23660 steer 65536
23670 steer 65536
23680 steer 65536
23690 steer 65536
23700 steer 65536
23710 steer 65536
23720 steer 65536
23730 steer 65536
23740 steer 65536
23750 steer 65536
23760 steer 65536
23770 steer 65536
23780 steer 65536
23790 steer 65536
23800 steer 65536
23810 steer 65536
23820 steer 65536
23830 steer 65536
23840 steer 65536
23850 steer 65536
23860 steer 65536
23870 steer 65536
23880 steer 65536
23890 steer 65536
23900 steer 65536
23910 steer 65536
23920 steer 65536
23930 steer 65536
23940 steer 65536
23950 steer 65536
23960 steer 65536
23970 steer 65536
23980 steer 65536
23990 steer 65536
24000 steer 65536
24010 steer 65536
24020 steer 65536
24030 steer 65536
24040 steer 65536
24050 steer 65536
24060 steer 65536
24070 steer 65536
24080 steer 65536
24090 steer 65536
24100 steer 65536
24110 steer 65536
24120 steer 65536
24130 steer 65536
24140 steer 65536
24150 steer 65536
24160 steer 65536
24170 steer 65536
24180 steer 65536
24190 steer 65536
24200 steer 65536
24210 steer 65536
24220 steer 65536
24230 steer 65536
24240 steer 65536
24250 steer 65536
24260 steer 65536
24270 steer 65536
24280 steer 65536
24290 steer 65536
24300 steer 65536
24310 steer 65536
24320 steer 65536
24330 steer 65536
24340 steer 65536
24350 steer 65536
24360 steer 65536
24370 steer 65536
24380 steer 65536
24390 steer 65536
24400 steer 65536
24410 steer 65536
24420 steer 65536
24430 steer 65536
24440 steer 65536
24450 steer 65536
24460 steer 65536
24470 steer 65536
24480 steer 65536
24490 steer 65536
24500 steer 65536
24510 steer 65536
24520 steer 65536
24530 steer 65536
24540 steer 65536
24550 steer 65536
24560 steer 65536
24570 steer 65536
24580 steer 65536
24590 steer 65536
24600 steer 65536
24610 steer 65536
24620 steer 65536
24630 steer 65536
24640 steer 65536
24650 steer 65536
24660 steer 65536
24670 steer 65536
24680 steer 65536
24690 steer 65536
24700 steer 65536
24710 steer 65536
24720 steer 55304
24730 steer 41266
24740 steer 29128
24750 steer 13185
24760 steer 0
24770 steer -807
24780 steer -6280
24790 steer -9136
24800 steer -14847
24810 steer -14847
24820 steer -20083
24830 steer -27221
24840 steer -27221
24850 steer -35075
24860 steer -39119
24870 steer -34361
24880 steer -53873
24890 steer -57204
24900 steer -57204
24910 steer -61013
24920 steer -61013
24930 steer -65536
24940 steer -65536
24950 steer -65536
24960 steer -65536
24970 steer -65536
24980 steer -65536
24990 steer -65536
25000 steer -65536
25010 steer -65536
25020 steer -65536
25030 steer -65536
25040 steer -65536
25050 steer -65536
25060 steer -65536
25070 steer -65536
25080 steer -65536
25090 steer -65536
25100 steer -65536
25110 steer -65536
25120 steer -65536
25130 steer -65536
25140 steer -65536
25150 steer -64582
25160 steer -35312
25170 steer -23414
25180 steer -15085
25190 steer 0
25200 steer 0
25210 steer 0
25220 steer 0
25230 steer 0
25240 steer 811
25250 steer 1287
25260 steer 1287
25270 steer 1762
25280 steer 1762
25290 steer 2476
25300 steer 1287
25310 steer 1287
25320 steer 1287
25330 steer 1287
25340 steer 2000
25350 steer 2000
25360 steer 2000
25370 steer 7474
25380 steer 9616
25390 steer 19610
25400 steer 19610
25410 steer 26750
25420 steer 26750
25430 steer 37932
25440 steer 51260
25450 steer 52688
25460 steer 61731
25470 steer 62682
25480 steer 65536
25490 steer 65536
25500 steer 65536
25510 steer 65536
25520 steer 65536
25530 steer 65536
25540 steer 65536
25550 steer 65536
25560 steer 65536
25570 steer 65536
25580 steer 65536
25590 steer 65536
25600 steer 65536
25610 steer 65536
25620 steer 65536
25630 steer 65536
25640 steer 65536
25650 steer 65536
25660 steer 65536
25670 steer 65536
25680 steer 65536
25690 steer 65536
25700 steer 65536
25710 steer 65536
25720 steer 65536
25730 steer 65536
25740 steer 65536
25750 steer 65536
25760 steer 65536
25770 steer 65536
25780 steer 65536
25790 steer 65536
25800 steer 65536
25810 steer 65536
25820 steer 65536
25830 steer 65536
25840 steer 65536
25850 steer 65536
25860 steer 65536
25870 steer 65536
25880 steer 65536
25890 steer 65536
25900 steer 65536
25910 steer 65536
25920 steer 65536
25930 steer 65536
25940 steer 65536
25950 steer 65536
25960 steer 65536
25970 steer 65536
25980 steer 65536
25990 steer 65536
26000 steer 65536
26010 steer 65536
26020 steer 65536
26030 steer 65536
26040 steer 65536
26050 steer 65536
26060 steer 65536
26070 steer 65536
26080 steer 50784
26090 steer 50784
26100 steer 52448
26110 steer 51735
26120 steer 52448
26130 steer 51735
26140 steer 50308
26150 steer 58160
26160 steer 61493
26170 steer 65536
26180 steer 65536
26190 steer 65536
26200 steer 65536
26210 steer 65536
26220 steer 65536
26230 steer 65536
26240 steer 65536
26250 steer 65536
26260 steer 65536
26270 steer 65536
26280 steer 65536
26290 steer 65536
26300 steer 65536
26310 steer 65536
26320 steer 65536
26330 steer 65536
26340 steer 65536
26350 steer 65536
26360 steer 65536
26370 steer 65536
26380 steer 65536
26390 steer 65536
26400 steer 65536
26410 steer 65536
26420 steer 65536
26430 steer 65536
26440 steer 65536
26450 steer 65536
26460 steer 65536
26470 steer 59113
26480 steer 59113
26490 steer 47928
26500 steer 41266
26510 steer 36744
26520 steer 26272
26530 steer 11281
26540 steer 2238
26550 steer 0
26560 steer 0
26570 steer 0
26580 steer 0
26590 steer 0
26600 steer 0
26610 steer 0
26620 steer 0
26630 steer 0
26640 steer 0
26650 steer 0
26660 steer 0
26670 steer 0
26680 steer 5569
26690 steer 23179
26700 steer 29366
26710 steer 33888
26720 steer 40550
26730 steer 40550
26740 steer 39837
26750 steer 40550
26760 steer 39599
26770 steer 39599
26780 steer 39599
26790 steer 39599
26800 steer 38170
26810 steer 31508
26820 steer 18659
26830 steer 1049
26840 steer 1049
26850 steer 0
26860 steer 0
26870 steer 0
26880 steer 0
26890 steer 0
26900 steer 0
26910 steer 0
26920 steer 0
26930 steer 0
26940 steer 0
26950 steer 0
26960 steer 0
26970 steer 0
26980 steer 0
26990 steer 10329
27000 steer 19372
27010 steer 19372
27020 steer 22941
27030 steer 26272
27040 steer 26272
27050 steer 27225
27060 steer 27225
27070 steer 26510
27080 steer 26510
27090 steer 26510
27100 steer 26510
27110 steer 24608
27120 steer 14850
27130 steer 4143
27140 steer 0
27150 steer 1287
27160 steer 0
27170 steer 0
27180 steer 0
27190 steer 0
27200 steer 0
27210 steer 0
27220 steer 0
27230 steer 0
27240 steer 0
27250 steer 0
27260 steer 0
27270 steer 0
27280 steer 0
27290 steer 0
27300 steer 0
27310 steer 0
27320 steer 0
27330 steer 0
27340 steer 0
27350 steer 0
27360 steer 0
27370 steer 0
27380 steer 0
27390 steer 0
27400 steer 0
27410 steer 11281
27420 steer 16278
27430 steer 16278
27440 steer 22941
27450 steer 24608
27460 steer 26988
27470 steer 23894
27480 steer 24608
27490 steer 24608
27500 steer 24608
27510 steer 23894
27520 steer 11043
27530 steer 8187
27540 steer 3667
27550 steer 2000
27560 steer 0
27570 steer 0
27580 steer 0
27590 steer 0
27600 steer 0
27610 steer 0
27620 steer 3189
27630 steer 7236
27640 steer 22228
27650 steer 22228
27660 steer 26988
27670 steer 30319
27680 steer 34126
27690 steer 38410
27700 steer 40075
27710 steer 41266
27720 steer 45548
27730 steer 50308
27740 steer 51973
27750 steer 52926
27760 steer 56971
27770 steer 56971
27780 steer 51497
27790 steer 51497
27800 steer 51497
27810 steer 51497
27820 steer 50308
27830 steer 48642
27840 steer 43406
27850 steer 35555
27860 steer 33650
27870 steer 34363
27880 steer 25559
27890 steer 13423
27900 steer 2238
27910 steer 0
27920 steer 0
27930 steer 0
27940 steer 0
27950 steer 0
27960 steer 0
27970 steer 0
27980 steer -4138
27990 steer -4138
28000 steer -6994
28010 steer -6994
28020 steer -8185
28030 steer -8898
28040 steer -11992
28050 steer -11992
28060 steer -12705
28070 steer -12705
28080 steer -12705
28090 steer -12705
28100 steer -12705
28110 steer -12705
28120 steer -12705
28130 steer -12705
28140 steer -11992
28150 steer -11992
28160 steer -11992
28170 steer -11992
28180 steer -8185
28190 steer -1520
28200 steer 0
28210 steer 0
28220 steer 811
28230 steer 2238
28240 steer 2238
28250 steer 2238
28260 steer 0
28270 steer 0
28280 steer 0
28290 steer 0
28300 steer 0
28310 steer 0
28320 steer 0
28330 steer 0
28340 steer 0
28350 steer 0
28360 steer 0
28370 steer 0
28380 steer 0
28390 steer 0
28400 steer 0
28410 steer 0
28420 steer 0
28430 steer 0
28440 steer 0
28450 steer 0
28460 steer 0
28470 steer 0
28480 steer 0
28490 steer 0
28500 steer 0
28510 steer 0
28520 steer 0
28530 steer 0
28540 steer 0
28550 steer 0
28560 steer 0
28570 steer 0
28580 steer 0
28590 steer 0
28600 steer 0
28610 steer 0
28620 steer 0
28630 steer 0
28640 steer 0
28650 steer 0
28660 steer 0
28670 steer 0
28680 steer 0
28690 steer 0
28700 steer 0
28710 steer -5089
28720 steer -12705
28730 steer -17465
28740 steer -24128
28750 steer -25794
28760 steer -38881
28770 steer -43404
28780 steer -53635
28790 steer -53635
28800 steer -52684
28810 steer -52684
28820 steer -51971
28830 steer -51971
28840 steer -51971
28850 steer -49115
28860 steer -17227
28870 steer -13656
28880 steer 0
28890 steer 811
28900 steer 3429
28910 steer 2238
28920 steer 13185
28930 steer 13185
28940 steer 27225
28950 steer 40788
28960 steer 40788
28970 steer 49593
28980 steer 57209
28990 steer 62682
29000 steer 65536
29010 steer 65536
29020 steer 65536
29030 steer 65536
29040 steer 65536
29050 steer 65536
29060 steer 65536
29070 steer 65536
29080 steer 65536
29090 steer 65536
29100 steer 65536
29110 steer 65536
29120 steer 65536
29130 steer 65536
29140 steer 65536
29150 steer 65536
29160 steer 65536
29170 steer 65536
29180 steer 65536
29190 steer 65536
29200 steer 65536
29210 steer 65536
29220 steer 65536
29230 steer 65536
29240 steer 65536
29250 steer 65536
29260 steer 65536
29270 steer 65536
29280 steer 65536
29290 steer 65536
29300 steer 65536
29310 steer 65536
29320 steer 57446
29330 steer 43168
29340 steer 37219
29350 steer 36268
29360 steer 31746
29370 steer 29606
29380 steer 26510
29390 steer 41979
29400 steer 41979
29410 steer 63871
29420 steer 65536
29430 steer 65536
29440 steer 65536
29450 steer 65536
29460 steer 65536
29470 steer 65536
29480 steer 65536
29490 steer 65536
29500 steer 65536
29510 steer 65536
29520 steer 65536
29530 steer 65536
29540 steer 65536
29550 steer 65536
29560 steer 65536
29570 steer 65536
29580 steer 65536
29590 steer 65536
29600 steer 65536
29610 steer 65536
29620 steer 65536
29630 steer 65536
29640 steer 65536
29650 steer 65536
29660 steer 65536
29670 steer 65536
29680 steer 65536
29690 steer 65536
29700 steer 65536
29710 steer 65536
29720 steer 65536
29730 steer 65536
29740 steer 65536
29750 steer 65536
29760 steer 65536
29770 steer 65536
29780 steer 65536
29790 steer 65536
29800 steer 65536
29810 steer 65536
29820 steer 65536
29830 steer 65536
29840 steer 65536
29850 steer 65536
29860 steer 65536
29870 steer 65536
29880 steer 65536
29890 steer 65536
29900 steer 65536
29910 steer 65536
29920 steer 65536
29930 steer 65536
29940 steer 65536
29950 steer 65536
29960 steer 65536
29970 steer 65536
29980 steer 65536
29990 steer 65536
30000 steer 65536
30010 steer 65536
30020 steer 65536
30030 steer 65536
30040 steer 65536
30050 steer 65536
30060 steer 65536
30070 steer 65536
30080 steer 65536
30090 steer 65536
30100 steer 65536
30110 steer 65536
30120 steer 65536
30130 steer 65536
30140 steer 65536
30150 steer 65536
30160 steer 65536
30170 steer 65536
30180 steer 65536
30190 steer 65536
30200 steer 65536
30210 steer 65536
30220 steer 65536
30230 steer 65536
30240 steer 65536
30250 steer 65536
30260 steer 65536
30270 steer 65536
30280 steer 65536
30290 steer 65536
30300 steer 65536
30310 steer 65536
30320 steer 65536
30330 steer 65536
30340 steer 65536
30350 steer 65536
30360 steer 65536
30370 steer 65536
30380 steer 65536
30390 steer 65536
30400 steer 65536
30410 steer 65536
30420 steer 65536
30430 steer 65536
30440 steer 65536
30450 steer 65536
30460 steer 65536
30470 steer 65536
30480 steer 65536
30490 steer 65536
30500 steer 65536
30510 steer 65536
30520 steer 65536
30530 steer 65536
30540 steer 65536
30550 steer 65536
30560 steer 65536
30570 steer 65536
30580 steer 65536
30590 steer 65536
30600 steer 65536
30610 steer 65536
30620 steer 65536
30630 steer 65536
30640 steer 65536
30650 steer 65536
30660 steer 65536
30670 steer 65536
30680 steer 65536
30690 steer 65536
30700 steer 65536
30710 steer 65536
30720 steer 65536
30730 steer 65536
30740 steer 65536
30750 steer 65536
30760 steer 65536
30770 steer 65536
30780 steer 65536
30790 steer 65536
30800 steer 65536
30810 steer 65536
30820 steer 65536
30830 steer 65536
30840 steer 65536
30850 steer 65536
30860 steer 65536
30870 steer 65536
30880 steer 65536
30890 steer 65536
30900 steer 65536
30910 steer 65536
30920 steer 65536
30930 steer 65536
30940 steer 65536
30950 steer 65536
30960 steer 65536
30970 steer 65536
30980 steer 65536
30990 steer 65536
31000 steer 65536
31010 steer 65536
31020 steer 65536
31030 steer 65536
31040 steer 65536
31050 steer 65536
31060 steer 65536
31070 steer 65536
31080 steer 65536
31090 steer 65536
31100 steer 65536
31110 steer 65536
31120 steer 65536
31130 steer 65536
31140 steer 65536
31150 steer 65536
31160 steer 65536
31170 steer 65536
31180 steer 65536
31190 steer 65536
31200 steer 65536
31210 steer 65536
31220 steer 65536
31230 steer 65536
31240 steer 65536
31250 steer 65536
31260 steer 65536
31270 steer 65536
31280 steer 65536
31290 steer 65536
31300 steer 65536
31310 steer 65536
31320 steer 65536
31330 steer 65536
31340 steer 65536
31350 steer 65536
31360 steer 65536
31370 steer 65536
31380 steer 65536
31390 steer 65536
31400 steer 65536
31410 steer 65536
31420 steer 65536
31430 steer 65536
31440 steer 65536
31450 steer 65536
31460 steer 65536
31470 steer 65536
31480 steer 65536
31490 steer 65536
31500 steer 65536
31510 steer 65536
31520 steer 65536
31530 steer 65536
31540 steer 65536
31550 steer 65536
31560 steer 65536
31570 steer 65536
31580 steer 65536
31590 steer 65536
31600 steer 65536
31610 steer 65536
31620 steer 65536
31630 steer 65536
31640 steer 65536
31650 steer 65536
31660 steer 65536
31670 steer 65536
